K2_Time,Filter,Raw,RB,Sky,Error
3292.118617,g,6977.36657,5.611278,10658.31738,28.002299
3292.13905,g,6989.264556,5.899169,10641.7627,27.998602
3292.159484,g,6967.605738,7.471399,10632.19727,27.973798
3292.179918,g,7035.909315,5.672921,10621.95313,28.019901
3292.200351,g,7012.002751,5.68966,10622.85449,28.001643
3292.220785,g,7028.538964,5.349246,10621.46094,28.013662
3292.241218,g,7031.316019,5.766439,10620.82715,28.015363
3292.261652,g,7044.141901,5.979932,10599.55371,28.008659
3292.282086,g,7020.386224,6.44448,10630.30859,28.014214
3292.302519,g,7042.555814,7.140081,10599.06055,28.007008
3292.322953,g,0,0,10610.52344,0
3292.343386,g,6993.224762,5.690836,10610.88281,27.977219
3292.36382,g,6983.36171,6.807916,10592.48633,27.954754
3292.384254,g,6995.62939,6.28824,10587.24902,27.960345
3292.404687,g,6982.203797,7.065966,10589.94922,27.951815
3292.425121,g,7020.088679,5.437541,10583.93359,27.977151
3292.445554,g,7026.762992,7.63889,10576.82422,27.976805
3292.465988,g,7023.591193,5.429187,10567.2207,27.966652
3292.486422,g,6980.135063,7.801853,10577.25195,27.940069
3292.506855,g,7022.463647,6.134845,10565.83398,27.964653
3292.527289,g,7052.374546,5.821971,10568.12988,27.990245
3292.547722,g,7057.5318,6.147722,10557.76758,27.986111
3292.568156,g,0,0,10559.16211,0
3292.58859,g,6979.09268,6.057169,10560.92188,27.926243
3292.609023,g,6977.721265,6.408087,10559.61621,27.924111
3292.629457,g,6971.223408,6.478113,10543.80273,27.906343
3292.64989,g,6989.233208,6.719121,10529.31836,27.909151
3292.670324,g,6988.613741,6.069314,10540.81152,27.917812
3292.690758,g,7019.307169,6.608154,10530.10156,27.93372
3292.711191,g,7013.752138,6.868863,10525.2168,27.92541
3292.731625,g,7026.109573,5.977081,10525.62305,27.93557
3292.752059,g,7053.941503,6.07299,10516.07422,27.950116
3292.772492,g,7038.933662,6.817315,10510.37598,27.933641
3292.792926,g,6997.475861,7.357148,10506.58203,27.897604
3292.813359,g,0,0,10498.18555,0
3292.833793,g,6959.265503,6.493443,10498.26563,27.860502
3292.854227,g,6970.206723,6.424756,10494.51367,27.866239
3292.87466,g,6962.789575,6.586527,10499.41992,27.864235
3292.895094,g,6993.074315,7.021628,10481.91211,27.874427
3292.915527,g,6987.642984,7.039123,10476.80859,27.866024
3292.935961,g,7006.880081,7.396683,10475.88965,27.880634
3292.956395,g,7074.290297,5.6994,10478.37109,27.936309
3292.976828,g,7044.776952,5.717316,10477.93164,27.912462
3292.997262,g,7009.047006,7.544865,10473.83008,27.88072
3293.017695,g,7047.671989,6.523691,10458.52051,27.899305
3293.038129,g,7007.213197,7.042325,10451.7666,27.861658
3293.058562,g,0,0,10442.48047,0
3293.078996,g,6943.98635,7.478528,10456.39258,27.81486
3293.09943,g,6958.763417,7.247418,10446.77734,27.818986
3293.119863,g,6978.998539,6.59576,10443.86133,27.832823
3293.140297,g,6976.625154,7.86241,10435.83203,27.824512
3293.160731,g,6986.386218,5.850923,10438.66895,27.834576
3293.181164,g,6999.705391,6.53417,10445.19727,27.850424
3293.201598,g,7028.859898,6.540169,10429.69727,27.861321
3293.222031,g,7041.821697,5.514777,10433.77344,27.874913
3293.242465,g,7024.901917,6.646422,10421.64648,27.851737
3293.262899,g,7030.23156,6.534174,10414.61719,27.850381
3293.283332,g,7027.663484,6.535734,10410.81152,27.845292
3293.303766,g,0,0,10410.12988,0
3293.324199,g,6979.808751,5.598632,10412.93164,27.808755
3293.344633,g,6974.800586,6.042424,10411.38086,27.803511
3293.365067,g,6958.102994,6.945384,10396.83203,27.778515
3293.3855,g,6992.779965,6.229423,10398.73633,27.807776
3293.405934,g,7003.846928,5.450318,10394.53418,27.813264
3293.426367,g,6973.714182,6.939166,10389.26172,27.78495
3293.446801,g,6994.922864,6.472213,10374.24414,27.789903
3293.467235,g,6979.518411,7.379139,10373.47168,27.776959
3293.487668,g,6990.251649,7.281255,10366.36816,27.779864
3293.508102,g,7032.824556,5.845822,10384.53711,27.828431
3293.528536,g,7069.078579,4.642005,10371.23242,27.846758
3293.548969,g,0,0,10371.74707,0
3293.569403,g,7035.597391,4.870756,10356.25,27.808041
3293.589836,g,7006.936313,6.573185,10346.93164,27.777661
3293.61027,g,7012.341812,5.489009,10355.18262,27.788589
3293.630703,g,6997.164309,4.967999,10357.06445,27.77795
3293.651137,g,6974.782389,5.535231,10351.81152,27.755824
3293.671571,g,7001.139946,5.763228,10336.71289,27.764841
3293.692004,g,6978.459772,5.981547,10334.49219,27.744896
3293.712438,g,6960.598146,6.393746,10351.50195,27.744213
3293.732871,g,6997.631882,6.874583,10316.91797,27.746176
3293.753305,g,6993.980185,6.013389,10330.9834,27.754519
3293.773739,g,7035.185382,6.128229,10329.87207,27.786615
3293.794172,g,0,0,10329.68945,0
3293.814606,g,6999.886694,4.893506,10329.50586,27.758066
3293.83504,g,6957.218623,6.07197,10310.93066,27.708973
3293.855473,g,6982.593009,6.090809,10315.0332,27.732613
3293.875907,g,6974.078881,5.535331,10311.54199,27.722987
3293.89634,g,6953.280326,5.927965,10317.50781,27.71109
3293.916774,g,6954.06985,7.142134,10292.65137,27.691776
3293.937208,g,0,0,10289.90332,0
3293.957641,g,6961.472191,6.529122,10286.4707,27.692756
3293.978075,g,0,0,10284.58203,0
3293.998508,g,6972.333868,5.481791,10312.6543,27.72248
3294.018942,g,6984.092917,6.439463,10267.02051,27.695302
3294.039375,g,6968.392104,6.728266,10280.87695,27.693821
3294.059809,g,6975.000398,7.112041,10265.12891,27.686483
3294.080243,g,6978.17171,7.400338,10257.5625,27.682954
3294.100676,g,7029.030221,5.818326,10258.62305,27.724617
3294.12111,g,7013.754491,6.165097,10249.48242,27.705031
3294.141544,g,6998.172339,6.892657,10263.33789,27.703646
3294.161977,g,7020.21883,6.349147,10246.93555,27.708175
3294.182411,g,7027.293856,5.778706,10251.8418,27.717786
3294.202844,g,7004.811526,6.976156,10238.83203,27.689305
3294.223278,g,6991.224079,7.35641,10233.72754,27.674293
3294.243712,g,7039.438365,5.457853,10230.12012,27.710104
3294.264145,g,7033.136802,5.066227,10233.5918,27.707833
3294.284579,g,0,0,10232.13477,0
3294.305012,g,6964.618959,6.178667,10229.76074,27.649723
3294.325446,g,6990.797426,6.139469,10222.79297,27.665165
3294.34588,g,6974.69035,6.718042,10213.76367,27.644958
3294.366313,g,6981.326652,6.908464,10213.30566,27.649926
3294.386747,g,6987.870756,7.060782,10213.30762,27.655189
3294.40718,g,6993.201588,7.27534,10205.96094,27.653569
3294.427614,g,7005.22726,6.773095,10200.5752,27.658906
3294.448048,g,7035.207927,5.639099,10202.26172,27.684347
3294.468481,g,7024.301674,6.05433,10201.44434,27.674931
3294.488915,g,7025.410533,7.112052,10191.47656,27.667814
3294.509348,g,7000.649631,7.65697,10181.1875,27.639637
3294.529782,g,0,0,10195.03906,0
3294.550216,g,6975.676441,5.697806,10188.54102,27.625461
3294.570649,g,7006.375288,4.860619,10181.69824,27.644652
3294.591083,g,7009.334141,5.657059,10167.12891,27.635314
3294.611516,g,6943.673691,8.568362,10165.13477,27.580835
3294.63195,g,6966.653976,7.17122,10164.85547,27.599127
3294.652384,g,6977.967965,7.038986,10160.83789,27.605004
3294.672817,g,6993.980319,7.133907,10162.58984,27.619306
3294.693251,g,6942.551763,9.118461,10159.94141,27.575744
3294.713684,g,7009.25067,7.093934,10155.77051,27.626108
3294.734118,g,7016.492596,5.762479,10155.72266,27.631897
3294.754552,g,7010.846435,6.3888,10149.64453,27.622462
3294.774985,g,0,0,10158.97168,0
3294.795419,g,6954.185552,6.321045,10149.52539,27.576726
3294.815853,g,6942.391994,7.770533,10135.6416,27.556018
3294.836286,g,6963.859726,6.643799,10122.39356,27.562649
3294.85672,g,6988.812486,5.16486,10131.35547,27.58999
3294.877153,g,6998.003465,5.876932,10124.875,27.592174
3294.897587,g,0,0,10122.13477,0
3294.918021,g,6944.594606,7.887138,10112.73145,27.539307
3294.938454,g,7046.119853,5.936886,10120.72266,27.627574
3294.958888,g,6976.119819,6.852817,10115.61523,27.56707
3294.979321,g,7025.656364,4.941318,10115.03613,27.606523
3294.999755,g,6990.054698,7.040236,10105.68457,27.570299
3295.020188,g,0,0,10102.32227,0
3295.040622,g,6960.783035,7.483424,10103.6543,27.545047
3295.061056,g,7008.483703,6.011091,10105.37793,27.584908
3295.081489,g,6986.631819,7.002133,10088.11719,27.553368
3295.101923,g,7000.970181,6.890419,10092.80859,27.568718
3295.122356,g,6988.121138,6.826115,10084.70996,27.551821
3295.14279,g,6995.72379,6.185332,10081.25293,27.555166
3295.163224,g,6952.428038,8.295989,10066.66992,27.50843
3295.183657,g,6966.761165,7.170911,10057.1543,27.512323
3295.204091,g,6943.99388,6.761036,10072.3877,27.506234
3295.224525,g,6936.020363,6.19906,10076.32031,27.502968
3295.244958,g,6950.299885,5.613171,10061.46582,27.502504
3295.265392,g,0,0,10075.51563,0
3295.285825,g,6948.890479,6.017468,10062.63281,27.502308
3295.306259,g,6968.341828,6.234649,10047.71484,27.505972
3295.326693,g,6990.047565,5.307507,10049.87793,27.525257
3295.347126,g,6974.19225,6.484179,10042.66309,27.506617
3295.36756,g,6942.027897,7.961535,10037.02148,27.476045
3295.387993,g,6975.391684,6.244575,10048.94824,27.512666
3295.408427,g,6995.2905,6.661235,10035.0957,27.517551
3295.428861,g,7000.757795,6.150218,10033.17578,27.520417
3295.449294,g,6991.320106,6.330174,10030.55566,27.510675
3295.469728,g,6987.853936,6.867532,10028.26172,27.50602
3295.490161,g,7011.814437,5.210283,10034.72266,27.530596
3295.510595,g,0,0,10024.42285,0
3295.531029,g,6958.545111,6.06286,10004.58106,27.463158
3295.551462,g,6943.750569,5.91513,10018.80762,27.462698
3295.571896,g,6959.769375,6.110045,10007.41016,27.466439
3295.592329,g,6941.707754,5.686426,10015.3418,27.458239
3295.612763,g,6941.884796,5.896392,10008.9082,27.453173
3295.633197,g,6933.464679,6.287753,10006.46484,27.444374
3295.65363,g,6954.739216,5.592385,10002.12988,27.458093
3295.674064,g,6947.247258,8.109666,9991.385742,27.443324
3295.694497,g,6959.703773,6.299843,10000.42383,27.460731
3295.714931,g,6921.220347,6.775171,9988.630859,27.419998
3295.735365,g,6939.902178,6.172641,9993.90332,27.439413
3295.755798,g,0,0,9984.341797,0
3295.776232,g,6956.542086,6.308227,9974.78125,27.437402
3295.796665,g,6976.204489,5.394206,9986.258789,27.462622
3295.817099,g,6949.435326,7.238399,9969.192383,27.427113
3295.837533,g,6977.616899,5.586356,9977.625,27.456775
3295.857966,g,6977.081329,5.999568,9958.863281,27.441146
3295.8784,g,7011.210901,5.778801,9957.832031,27.467947
3295.898834,g,6973.148055,7.079543,9950.018555,27.430792
3295.919267,g,6994.695607,5.653289,9948.750977,27.447223
3295.939701,g,7053.629997,7.326486,9964.977539,27.508033
3295.960134,g,6960.112716,6.953249,9943.933594,27.415292
3295.980568,g,0,0,9942.886719,0
3296.001001,g,0,0,9943.143555,0
3296.021435,g,6942.47262,5.670531,9947.133789,27.40358
3296.041869,g,6938.91973,6.432466,9938.700195,27.393854
3296.062302,g,7147.885347,7.66288,9929.639648,27.555608
3296.082736,g,6938.427816,6.136939,9927.816406,27.38462
3296.10317,g,6959.185391,5.760262,9922.651367,27.397276
3296.123603,g,6924.550804,6.941023,9924.816406,27.370916
3296.144037,g,6943.781595,6.20562,9918.384766,27.38131
3296.16447,g,6936.165391,6.46357,9903.049805,27.362669
3296.184904,g,6926.352563,7.105567,9912.164062,27.362101
3296.205338,g,6928.753825,7.307882,9906.713867,27.359624
3296.225771,g,6873.692901,8.813342,9896.037109,27.306156
3296.246205,g,6943.198972,6.620031,9895.632812,27.362357
3296.266638,g,6981.276988,5.141679,9902.78418,27.399081
3296.287072,g,6946.67809,6.19555,9890.536133,27.361043
3296.307506,g,6990.439581,5.997118,9894.991211,27.400192
3296.327939,g,6928.999349,6.899769,9887.557617,27.344254
3296.348373,g,6964.602149,6.271759,9881.760742,27.368476
3296.368806,g,6918.721866,7.783025,9882.572266,27.331842
3296.38924,g,6965.916752,6.750017,9865.507812,27.356339
3296.409674,g,6952.995399,6.517065,9874.234375,27.352929
3296.430107,g,6962.89571,7.344216,9869.765625,27.357344
3296.450541,g,6946.473771,6.008412,9875.201172,27.348414
3296.470974,g,6844.888464,10.103352,9868.952148,27.260616
3296.491408,g,0,0,9866.992188,0
3296.511842,g,7000.167302,4.310688,9868.787109,27.38682
3296.532275,g,6978.029104,5.520823,9853.914062,27.35676
3296.552709,g,6981.243813,4.879297,9865.972656,27.369169
3296.573142,g,6998.094627,5.177171,9845.348633,27.366104
3296.593576,g,6972.681659,5.025744,9854.436523,27.352839
3296.61401,g,7005.862751,4.47618,9842.24707,27.369895
3296.634443,g,6988.240899,6.426531,9836.390625,27.350818
3296.654877,g,7001.745514,3.857929,9846.657227,27.370133
3296.67531,g,6934.590018,6.203253,9851.764648,27.319688
3296.695744,g,6980.833467,4.88842,9827.838867,27.337843
3296.716178,g,6948.447394,5.554522,9841.874023,27.322915
3296.736611,g,6968.336375,5.079008,9842.379883,27.339505
3296.757045,g,6976.485827,4.979309,9825.133789,27.332107
3296.777478,g,6977.183281,4.641036,9831.754883,27.338059
3296.797912,g,6952.402426,5.551384,9818.331055,27.306973
3296.818346,g,6956.272075,6.188876,9809.504883,27.302937
3296.838779,g,6964.195579,5.599549,9805.732422,27.306317
3296.859213,g,6982.435276,5.137286,9803.803711,27.319594
3296.879647,g,6954.685084,5.181851,9803.472656,27.296733
3296.90008,g,6922.629477,6.945427,9809.113281,27.275211
3296.920514,g,6937.549664,6.183882,9795.316406,27.276127
3296.940947,g,6954.670014,5.515206,9795.672852,27.290367
3296.961381,g,6946.442477,5.646452,9789.129883,27.278332
3296.981814,g,6950.391721,4.883964,9801.181641,27.29137
3297.002248,g,6948.43964,5.927241,9781.973633,27.274128
3297.022682,g,6957.504783,4.833928,9796.058594,27.292991
3297.043115,g,6953.810539,5.096917,9786.275391,27.282011
3297.063549,g,6954.998812,5.011195,9781.194336,27.278838
3297.083983,g,6975.312816,5.457023,9765.59375,27.282679
3297.104416,g,6954.266489,5.77369,9770.739258,27.269719
3297.12485,g,6958.801398,5.837368,9766.375,27.269859
3297.145283,g,6916.481568,5.627201,9770.995117,27.239107
3297.165717,g,6959.356433,5.205972,9752.325195,27.258855
3297.186151,g,6949.465773,5.477547,9756.364258,27.254082
3297.206584,g,6936.368517,6.129199,9748.714844,27.237154
3297.227018,g,6931.965162,6.238553,9743.521484,27.22932
3297.247451,g,6970.155812,5.434929,9744.178711,27.261018
3297.267885,g,6933.878398,6.440871,9734.083008,27.223175
3297.288319,g,6984.833341,5.208739,9719.154297,27.252579
3297.308752,g,6946.346498,5.600107,9732.512695,27.232073
3297.329186,g,6971.501002,4.98671,9725.478516,27.246862
3297.349619,g,6963.955198,5.091825,9733.168945,27.24698
3297.370053,g,6946.602965,5.413226,9724.048828,27.225372
3297.390486,g,6938.109599,5.394513,9730,27.223296
3297.41092,g,6974.55338,5.152475,9722.414062,27.246852
3297.431354,g,0,0,9723.924805,0
3297.451787,g,6937.399909,5.599089,9719.923828,27.214487
3297.472221,g,6966.785091,5.281781,9707.257812,27.228141
3297.492655,g,6963.281769,5.190477,9706.96875,27.225044
3297.513088,g,6940.832325,5.666648,9704.802734,27.204937
3297.533522,g,6960.765977,4.321778,9716.835938,27.231047
3297.553955,g,6933.361921,5.714085,9700.047852,27.194944
3297.574389,g,6965.003133,4.388257,9709.520508,27.228533
3297.594823,g,0,0,9695.618164,0
3297.615256,g,6949.956884,5.102164,9696.889648,27.205926
3297.63569,g,6966.738302,5.281202,9675.994141,27.202564
3297.656123,g,6968.088586,4.800888,9681.316406,27.208017
3297.676557,g,6997.804212,4.450534,9674.923828,27.227067
3297.696991,g,6966.8626,4.448667,9682.820312,27.208244
3297.717424,g,0,0,9672.368164,0
3297.737858,g,6909.747965,6.405517,9661.915039,27.144421
3297.758291,g,6901.802745,5.591661,9677.436523,27.150625
3297.778725,g,6884.628705,7.076437,9668.792969,27.129477
3297.799159,g,6917.715532,5.526214,9661.048828,27.150236
3297.819592,g,6907.884191,5.457992,9666.816406,27.146908
3297.840026,g,6936.351582,5.067226,9659.94043,27.164584
3297.860459,g,6908.91539,6.429368,9635.661133,27.122228
3297.880893,g,6913.929977,5.680064,9646.28418,27.135043
3297.901327,g,6970.264171,5.885816,9642.955078,27.178434
3297.92176,g,6890.783182,7.170056,9628.826172,27.101755
3297.942194,g,6921.128829,5.852481,9631.917969,27.12917
3297.962627,g,6888.884095,7.249605,9621.799805,27.094433
3297.983061,g,6908.848972,5.56136,9631.708984,27.118934
3298.003495,g,6916.22234,6.286282,9681.613281,27.165848
3298.023928,g,6880.350685,6.505538,9627.780273,27.092338
3298.044362,g,6902.461436,6.564842,9617.801758,27.102292
3298.064795,g,6897.278102,5.565045,9627.819336,27.106257
3298.085229,g,6899.938184,5.824396,9625.725586,27.106721
3298.105663,g,6892.07519,6.880081,9614.214844,27.090827
3298.126096,g,6902.177746,5.46489,9619.15332,27.103168
3298.14653,g,6943.305656,4.967567,9617.623047,27.135628
3298.166964,g,6924.183749,5.884293,9616.009766,27.118635
3298.187397,g,6901.946469,5.898529,9607.800781,27.093664
3298.207831,g,6894.755881,5.892775,9594.291016,27.076674
3298.228264,g,6890.280137,5.650754,9609.220703,27.085255
3298.248698,g,6890.53084,6.734218,9588.151367,27.068162
3298.269131,g,6890.374209,6.324491,9593.136719,27.072128
3298.289565,g,6890.343656,6.946962,9581.640625,27.062661
3298.309999,g,6898.774022,6.189087,9580.822266,27.068913
3298.330432,g,6916.893842,5.021887,9583.382812,27.085892
3298.350866,g,6899.074276,6.211127,9573.235352,27.062928
3298.371299,g,6921.42708,5.590268,9569.855469,27.078509
3298.391733,g,6893.885133,6.466195,9577.501953,27.06217
3298.412167,g,6890.772692,6.449966,9567.585938,27.051465
3298.4326,g,6918.471601,5.647357,9558.202148,27.066513
3298.453034,g,6883.366421,5.934945,9571.750977,27.048801
3298.473468,g,6917.954844,4.717376,9567.692383,27.073882
3298.493901,g,6884.263135,6.393985,9553.085938,27.034194
3298.514335,g,6903.933902,6.55722,9553.710938,27.050879
3298.534768,g,6914.882302,5.497755,9560.973633,27.065841
3298.555202,g,6894.045451,6.193289,9541.355469,27.032592
3298.575636,g,6907.311302,5.78062,9552.673828,27.052802
3298.596069,g,6918.404904,5.451764,9553.901367,27.062925
3298.616503,g,6928.912037,5.042821,9541.401367,27.061288
3298.636936,g,6910.680187,4.990134,9546.390625,27.050407
3298.65737,g,6902.569848,6.559418,9532.605469,27.032406
3298.677804,g,6892.676091,5.666548,9529.40625,27.021636
3298.698237,g,6893.813364,5.781163,9523.830078,27.017984
3298.718671,g,6909.552625,4.717017,9536.348633,27.041226
3298.739104,g,6911.305008,5.829459,9521.625,27.03056
3298.759538,g,6911.349468,5.470329,9515.96875,27.025944
3298.779972,g,6891.050011,5.673872,9521.616211,27.013888
3298.800405,g,6910.599522,5.604707,9523.304688,27.031361
3298.820839,g,6903.6779,6.353757,9510.498047,27.015131
3298.841272,g,6901.161036,5.85745,9510.299805,27.012896
3298.861706,g,6888.756876,5.996224,9510.099609,27.002521
3298.88214,g,6922.117527,5.407047,9501.310547,27.022744
3298.902573,g,6913.565028,4.945474,9509.521484,27.022462
3298.923007,g,6909.877307,5.816329,9492.342773,27.00529
3298.94344,g,6887.919888,6.162755,9496.493164,26.990627
3298.963874,g,6937.807383,3.448522,9489.567383,27.02599
3298.984308,g,6875.013301,6.471622,9482.751953,26.968669
3299.004741,g,6905.381407,5.63305,9480.491211,26.991829
3299.025175,g,6920.153959,5.291269,9478.367188,27.002245
3299.045608,g,6888.631206,5.866151,9477.828125,26.975835
3299.066042,g,6902.193682,5.539181,9479.267578,26.988196
3299.086476,g,6916.259957,6.022621,9472.25,26.994001
3299.106909,g,6898.408913,5.439072,9468.791016,26.976446
3299.127343,g,6901.311243,5.525508,9468.294922,26.978428
3299.147776,g,6928.145575,4.467525,9465.054688,26.997864
3299.16821,g,6916.863748,5.09015,9462.586914,26.98654
3299.188644,g,6902.404812,5.943036,9456.891602,26.969931
